CustomerID,ChurnStatus,Age,Gender,MaritalStatus,IncomeLevel,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,DaysSinceLastLogin,TransactionMonth,TransactionYear
262,1,59,F,Divorced,High,2729,2022-12-05,389.3,Books,8719.0,2022-04-18,Feedback,Unresolved,2023-02-04,30,Website,1163,12,2022
262,1,59,F,Divorced,High,2729,2022-12-05,389.3,Books,8652.0,2022-03-03,Feedback,Unresolved,2023-02-04,30,Website,1163,12,2022
263,0,41,M,Single,Low,6273,2022-11-10,13.04,Groceries,2855.0,2022-05-20,Complaint,Resolved,2023-12-28,2,Website,836,11,2022
263,0,41,M,Single,Low,6273,2022-11-10,13.04,Groceries,5948.0,2022-07-07,Feedback,Resolved,2023-12-28,2,Website,836,11,2022
264,0,21,F,Widowed,High,2079,2022-04-26,317.21,Books,4497.0,2022-03-05,Inquiry,Resolved,2023-03-08,44,Online Banking,1131,4,2022
264,0,21,F,Widowed,High,9290,2022-07-23,207.81,Electronics,4497.0,2022-03-05,Inquiry,Resolved,2023-03-08,44,Online Banking,1131,7,2022
265,0,64,M,Widowed,Low,3344,2022-02-19,294.83,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-04-06,43,Online Banking,1102,2,2022
265,0,64,M,Widowed,Low,6570,2022-03-10,223.77,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-04-06,43,Online Banking,1102,3,2022
265,0,64,M,Widowed,Low,4349,2022-06-11,493.46,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-04-06,43,Online Banking,1102,6,2022
265,0,64,M,Widowed,Low,5687,2022-08-14,404.47,Books,-1.0,2022-07-02,Unknown,Unknown,2023-04-06,43,Online Banking,1102,8,2022
265,0,64,M,Widowed,Low,4097,2022-08-28,95.34,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-04-06,43,Online Banking,1102,8,2022
266,0,44,M,Married,High,7920,2022-04-21,459.39,Books,6179.0,2022-12-02,Inquiry,Resolved,2023-01-07,37,Online Banking,1191,4,2022
267,0,68,F,Single,Medium,5973,2022-04-03,218.75,Electronics,4126.0,2022-10-04,Inquiry,Unresolved,2023-11-24,19,Online Banking,870,4,2022
267,0,68,F,Single,Medium,7129,2022-04-13,34.16,Clothing,4126.0,2022-10-04,Inquiry,Unresolved,2023-11-24,19,Online Banking,870,4,2022
267,0,68,F,Single,Medium,1056,2022-11-23,208.45,Books,4126.0,2022-10-04,Inquiry,Unresolved,2023-11-24,19,Online Banking,870,11,2022
268,0,62,M,Divorced,Medium,1850,2022-02-04,214.39,Books,-1.0,2022-07-02,Unknown,Unknown,2023-12-19,26,Mobile App,845,2,2022
268,0,62,M,Divorced,Medium,7233,2022-03-12,298.18,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-12-19,26,Mobile App,845,3,2022
268,0,62,M,Divorced,Medium,6537,2022-04-05,166.83,Books,-1.0,2022-07-02,Unknown,Unknown,2023-12-19,26,Mobile App,845,4,2022
268,0,62,M,Divorced,Medium,7123,2022-10-31,251.8,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-12-19,26,Mobile App,845,10,2022
268,0,62,M,Divorced,Medium,4555,2022-11-13,164.96,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-12-19,26,Mobile App,845,11,2022
269,0,21,F,Widowed,Medium,8345,2022-03-26,143.49,Books,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,3,2022
269,0,21,F,Widowed,Medium,8345,2022-03-26,143.49,Books,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,3,2022
269,0,21,F,Widowed,Medium,7163,2022-05-26,335.38,Electronics,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,5,2022
269,0,21,F,Widowed,Medium,7163,2022-05-26,335.38,Electronics,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,5,2022
269,0,21,F,Widowed,Medium,9823,2022-05-28,196.16,Clothing,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,5,2022
269,0,21,F,Widowed,Medium,9823,2022-05-28,196.16,Clothing,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,5,2022
269,0,21,F,Widowed,Medium,2475,2022-08-29,380.93,Books,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,8,2022
269,0,21,F,Widowed,Medium,2475,2022-08-29,380.93,Books,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,8,2022
269,0,21,F,Widowed,Medium,8376,2022-10-22,78.45,Furniture,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,10,2022
269,0,21,F,Widowed,Medium,8376,2022-10-22,78.45,Furniture,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,10,2022
269,0,21,F,Widowed,Medium,3567,2022-10-23,495.06,Books,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,10,2022
269,0,21,F,Widowed,Medium,3567,2022-10-23,495.06,Books,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,10,2022
269,0,21,F,Widowed,Medium,5985,2022-11-16,20.92,Electronics,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,11,2022
269,0,21,F,Widowed,Medium,5985,2022-11-16,20.92,Electronics,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,11,2022
269,0,21,F,Widowed,Medium,3768,2022-11-29,131.9,Electronics,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,11,2022
269,0,21,F,Widowed,Medium,3768,2022-11-29,131.9,Electronics,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,11,2022
269,0,21,F,Widowed,Medium,5015,2022-12-12,341.58,Furniture,6563.0,2022-01-09,Feedback,Unresolved,2023-06-16,1,Mobile App,1031,12,2022
269,0,21,F,Widowed,Medium,5015,2022-12-12,341.58,Furniture,7076.0,2022-05-19,Feedback,Resolved,2023-06-16,1,Mobile App,1031,12,2022
270,0,49,M,Single,High,4437,2022-02-09,58.28,Furniture,6095.0,2022-03-16,Inquiry,Unresolved,2023-04-12,42,Mobile App,1096,2,2022
270,0,49,M,Single,High,4447,2022-08-21,477.21,Books,6095.0,2022-03-16,Inquiry,Unresolved,2023-04-12,42,Mobile App,1096,8,2022
270,0,49,M,Single,High,6555,2022-11-24,199.25,Furniture,6095.0,2022-03-16,Inquiry,Unresolved,2023-04-12,42,Mobile App,1096,11,2022
271,1,27,M,Widowed,Medium,3026,2022-02-02,305.18,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-10-28,28,Online Banking,897,2,2022
271,1,27,M,Widowed,Medium,2051,2022-04-17,203.01,Books,-1.0,2022-07-02,Unknown,Unknown,2023-10-28,28,Online Banking,897,4,2022
271,1,27,M,Widowed,Medium,2896,2022-12-25,357.78,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-10-28,28,Online Banking,897,12,2022
272,1,28,F,Divorced,Low,3651,2022-01-17,7.72,Books,3826.0,2022-08-30,Inquiry,Unresolved,2023-07-16,26,Online Banking,1001,1,2022
272,1,28,F,Divorced,Low,3651,2022-01-17,7.72,Books,3874.0,2022-12-18,Feedback,Unresolved,2023-07-16,26,Online Banking,1001,1,2022
272,1,28,F,Divorced,Low,7061,2022-02-26,7.11,Books,3826.0,2022-08-30,Inquiry,Unresolved,2023-07-16,26,Online Banking,1001,2,2022
272,1,28,F,Divorced,Low,7061,2022-02-26,7.11,Books,3874.0,2022-12-18,Feedback,Unresolved,2023-07-16,26,Online Banking,1001,2,2022
272,1,28,F,Divorced,Low,3754,2022-03-31,278.76,Groceries,3826.0,2022-08-30,Inquiry,Unresolved,2023-07-16,26,Online Banking,1001,3,2022
272,1,28,F,Divorced,Low,3754,2022-03-31,278.76,Groceries,3874.0,2022-12-18,Feedback,Unresolved,2023-07-16,26,Online Banking,1001,3,2022
272,1,28,F,Divorced,Low,6310,2022-05-18,24.07,Clothing,3826.0,2022-08-30,Inquiry,Unresolved,2023-07-16,26,Online Banking,1001,5,2022
272,1,28,F,Divorced,Low,6310,2022-05-18,24.07,Clothing,3874.0,2022-12-18,Feedback,Unresolved,2023-07-16,26,Online Banking,1001,5,2022
272,1,28,F,Divorced,Low,5053,2022-06-22,120.92,Books,3826.0,2022-08-30,Inquiry,Unresolved,2023-07-16,26,Online Banking,1001,6,2022
272,1,28,F,Divorced,Low,5053,2022-06-22,120.92,Books,3874.0,2022-12-18,Feedback,Unresolved,2023-07-16,26,Online Banking,1001,6,2022
272,1,28,F,Divorced,Low,3102,2022-07-04,101.13,Electronics,3826.0,2022-08-30,Inquiry,Unresolved,2023-07-16,26,Online Banking,1001,7,2022
272,1,28,F,Divorced,Low,3102,2022-07-04,101.13,Electronics,3874.0,2022-12-18,Feedback,Unresolved,2023-07-16,26,Online Banking,1001,7,2022
272,1,28,F,Divorced,Low,6360,2022-09-18,252.9,Books,3826.0,2022-08-30,Inquiry,Unresolved,2023-07-16,26,Online Banking,1001,9,2022
272,1,28,F,Divorced,Low,6360,2022-09-18,252.9,Books,3874.0,2022-12-18,Feedback,Unresolved,2023-07-16,26,Online Banking,1001,9,2022
272,1,28,F,Divorced,Low,4489,2022-09-19,377.43,Groceries,3826.0,2022-08-30,Inquiry,Unresolved,2023-07-16,26,Online Banking,1001,9,2022
272,1,28,F,Divorced,Low,4489,2022-09-19,377.43,Groceries,3874.0,2022-12-18,Feedback,Unresolved,2023-07-16,26,Online Banking,1001,9,2022
273,0,45,F,Single,High,2596,2022-04-21,389.51,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-08-30,40,Mobile App,956,4,2022
273,0,45,F,Single,High,3747,2022-05-30,267.26,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-08-30,40,Mobile App,956,5,2022
273,0,45,F,Single,High,5870,2022-07-05,273.82,Books,-1.0,2022-07-02,Unknown,Unknown,2023-08-30,40,Mobile App,956,7,2022
273,0,45,F,Single,High,7573,2022-09-06,345.79,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-08-30,40,Mobile App,956,9,2022
273,0,45,F,Single,High,9923,2022-09-25,24.61,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-08-30,40,Mobile App,956,9,2022
273,0,45,F,Single,High,2718,2022-11-17,230.04,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-08-30,40,Mobile App,956,11,2022
273,0,45,F,Single,High,6743,2022-12-03,31.8,Books,-1.0,2022-07-02,Unknown,Unknown,2023-08-30,40,Mobile App,956,12,2022
274,0,63,F,Widowed,Low,5070,2022-01-08,314.57,Books,4097.0,2022-06-08,Feedback,Unresolved,2023-01-24,35,Online Banking,1174,1,2022
274,0,63,F,Widowed,Low,4987,2022-03-09,331.14,Clothing,4097.0,2022-06-08,Feedback,Unresolved,2023-01-24,35,Online Banking,1174,3,2022
274,0,63,F,Widowed,Low,8384,2022-05-29,267.86,Electronics,4097.0,2022-06-08,Feedback,Unresolved,2023-01-24,35,Online Banking,1174,5,2022
274,0,63,F,Widowed,Low,4178,2022-08-21,203.76,Furniture,4097.0,2022-06-08,Feedback,Unresolved,2023-01-24,35,Online Banking,1174,8,2022
275,0,25,F,Divorced,Low,1456,2022-01-02,84.12,Groceries,9437.0,2022-05-17,Feedback,Resolved,2023-06-15,3,Website,1032,1,2022
275,0,25,F,Divorced,Low,1456,2022-01-02,84.12,Groceries,5075.0,2022-05-30,Inquiry,Unresolved,2023-06-15,3,Website,1032,1,2022
275,0,25,F,Divorced,Low,1255,2022-05-29,324.5,Groceries,9437.0,2022-05-17,Feedback,Resolved,2023-06-15,3,Website,1032,5,2022
275,0,25,F,Divorced,Low,1255,2022-05-29,324.5,Groceries,5075.0,2022-05-30,Inquiry,Unresolved,2023-06-15,3,Website,1032,5,2022
275,0,25,F,Divorced,Low,1464,2022-06-06,197.17,Clothing,9437.0,2022-05-17,Feedback,Resolved,2023-06-15,3,Website,1032,6,2022
275,0,25,F,Divorced,Low,1464,2022-06-06,197.17,Clothing,5075.0,2022-05-30,Inquiry,Unresolved,2023-06-15,3,Website,1032,6,2022
276,1,57,F,Single,Low,6755,2022-03-13,285.56,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-06-02,26,Online Banking,1045,3,2022
276,1,57,F,Single,Low,2030,2022-03-16,301.46,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-06-02,26,Online Banking,1045,3,2022
276,1,57,F,Single,Low,1364,2022-06-15,66.59,Books,-1.0,2022-07-02,Unknown,Unknown,2023-06-02,26,Online Banking,1045,6,2022
276,1,57,F,Single,Low,4205,2022-09-02,499.86,Books,-1.0,2022-07-02,Unknown,Unknown,2023-06-02,26,Online Banking,1045,9,2022
276,1,57,F,Single,Low,4820,2022-09-10,337.18,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-06-02,26,Online Banking,1045,9,2022
276,1,57,F,Single,Low,4529,2022-09-29,105.27,Books,-1.0,2022-07-02,Unknown,Unknown,2023-06-02,26,Online Banking,1045,9,2022
276,1,57,F,Single,Low,4108,2022-09-30,473.78,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-06-02,26,Online Banking,1045,9,2022
277,0,39,F,Single,High,8954,2022-01-24,78.86,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-07-06,33,Mobile App,1011,1,2022
277,0,39,F,Single,High,4334,2022-06-20,80.51,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-07-06,33,Mobile App,1011,6,2022
277,0,39,F,Single,High,6848,2022-06-28,206.33,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-07-06,33,Mobile App,1011,6,2022
277,0,39,F,Single,High,4773,2022-07-07,243.28,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-07-06,33,Mobile App,1011,7,2022
277,0,39,F,Single,High,9647,2022-08-23,335.68,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-07-06,33,Mobile App,1011,8,2022
277,0,39,F,Single,High,4697,2022-11-06,273.12,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-07-06,33,Mobile App,1011,11,2022
278,0,51,F,Married,Low,3675,2022-02-25,303.91,Books,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,1145,2,2022
278,0,51,F,Married,Low,1749,2022-04-22,222.74,Clothing,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,1145,4,2022
278,0,51,F,Married,Low,4891,2022-06-03,259.55,Furniture,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,1145,6,2022
278,0,51,F,Married,Low,1140,2022-07-06,147.82,Books,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,1145,7,2022
278,0,51,F,Married,Low,8679,2022-08-23,489.08,Groceries,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,1145,8,2022
279,0,62,M,Divorced,Medium,7982,2022-01-14,445.96,Clothing,7906.0,2022-04-13,Inquiry,Resolved,2023-04-12,6,Mobile App,1096,1,2022
279,0,62,M,Divorced,Medium,1915,2022-03-08,469.02,Clothing,7906.0,2022-04-13,Inquiry,Resolved,2023-04-12,6,Mobile App,1096,3,2022
279,0,62,M,Divorced,Medium,4879,2022-04-25,225.33,Furniture,7906.0,2022-04-13,Inquiry,Resolved,2023-04-12,6,Mobile App,1096,4,2022
279,0,62,M,Divorced,Medium,3550,2022-06-22,69.63,Books,7906.0,2022-04-13,Inquiry,Resolved,2023-04-12,6,Mobile App,1096,6,2022
280,0,52,F,Single,High,7367,2022-05-09,50.79,Books,2395.0,2022-06-11,Complaint,Unresolved,2023-11-19,42,Online Banking,875,5,2022
280,0,52,F,Single,High,7367,2022-05-09,50.79,Books,5931.0,2022-04-10,Inquiry,Resolved,2023-11-19,42,Online Banking,875,5,2022
280,0,52,F,Single,High,7525,2022-05-28,326.61,Electronics,2395.0,2022-06-11,Complaint,Unresolved,2023-11-19,42,Online Banking,875,5,2022
280,0,52,F,Single,High,7525,2022-05-28,326.61,Electronics,5931.0,2022-04-10,Inquiry,Resolved,2023-11-19,42,Online Banking,875,5,2022
280,0,52,F,Single,High,4391,2022-07-23,262.63,Books,2395.0,2022-06-11,Complaint,Unresolved,2023-11-19,42,Online Banking,875,7,2022
280,0,52,F,Single,High,4391,2022-07-23,262.63,Books,5931.0,2022-04-10,Inquiry,Resolved,2023-11-19,42,Online Banking,875,7,2022
280,0,52,F,Single,High,4279,2022-11-16,196.3,Furniture,2395.0,2022-06-11,Complaint,Unresolved,2023-11-19,42,Online Banking,875,11,2022
280,0,52,F,Single,High,4279,2022-11-16,196.3,Furniture,5931.0,2022-04-10,Inquiry,Resolved,2023-11-19,42,Online Banking,875,11,2022
281,0,52,M,Married,Medium,9062,2022-02-03,369.04,Furniture,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,849,2,2022
281,0,52,M,Married,Medium,7970,2022-02-08,89.72,Electronics,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,849,2,2022
281,0,52,M,Married,Medium,2134,2022-03-06,81.51,Groceries,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,849,3,2022
281,0,52,M,Married,Medium,6840,2022-04-20,278.11,Clothing,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,849,4,2022
281,0,52,M,Married,Medium,7293,2022-05-12,236.45,Groceries,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,849,5,2022
281,0,52,M,Married,Medium,6846,2022-06-04,13.35,Furniture,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,849,6,2022
281,0,52,M,Married,Medium,1993,2022-07-13,26.12,Books,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,849,7,2022
281,0,52,M,Married,Medium,7559,2022-09-17,469.65,Furniture,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,849,9,2022
282,1,42,M,Single,High,3318,2022-04-18,412.18,Electronics,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,995,4,2022
282,1,42,M,Single,High,3404,2022-05-28,468.2,Furniture,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,995,5,2022
282,1,42,M,Single,High,6123,2022-10-24,333.6,Groceries,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,995,10,2022
282,1,42,M,Single,High,5678,2022-12-01,403.47,Electronics,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,995,12,2022
282,1,42,M,Single,High,1535,2022-12-04,399.23,Books,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,995,12,2022
283,1,51,F,Widowed,Low,5146,2022-04-25,262.73,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-09-20,17,Online Banking,935,4,2022
283,1,51,F,Widowed,Low,9168,2022-06-21,322.71,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-09-20,17,Online Banking,935,6,2022
283,1,51,F,Widowed,Low,7897,2022-07-30,411.04,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-09-20,17,Online Banking,935,7,2022
283,1,51,F,Widowed,Low,6102,2022-08-18,70.86,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-09-20,17,Online Banking,935,8,2022
283,1,51,F,Widowed,Low,9418,2022-12-10,295.52,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-09-20,17,Online Banking,935,12,2022
284,0,23,M,Married,Medium,6764,2022-02-02,205.51,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-05-15,6,Mobile App,1063,2,2022
284,0,23,M,Married,Medium,2364,2022-02-10,435.09,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-05-15,6,Mobile App,1063,2,2022
284,0,23,M,Married,Medium,8146,2022-06-24,266.36,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-05-15,6,Mobile App,1063,6,2022
284,0,23,M,Married,Medium,1655,2022-06-25,341.96,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-05-15,6,Mobile App,1063,6,2022
284,0,23,M,Married,Medium,1684,2022-07-02,35.03,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-05-15,6,Mobile App,1063,7,2022
284,0,23,M,Married,Medium,8069,2022-07-29,399.18,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-05-15,6,Mobile App,1063,7,2022
285,0,58,M,Single,High,9221,2022-01-08,177.6,Books,-1.0,2022-07-02,Unknown,Unknown,2023-08-31,42,Mobile App,955,1,2022
285,0,58,M,Single,High,5398,2022-06-06,39.77,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-08-31,42,Mobile App,955,6,2022
285,0,58,M,Single,High,5484,2022-08-07,277.57,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-08-31,42,Mobile App,955,8,2022
285,0,58,M,Single,High,9579,2022-11-15,340.69,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-08-31,42,Mobile App,955,11,2022
285,0,58,M,Single,High,8649,2022-12-15,190.96,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-08-31,42,Mobile App,955,12,2022
286,1,54,F,Widowed,Low,7231,2022-03-08,401.9,Furniture,2434.0,2022-06-13,Feedback,Unresolved,2023-04-03,5,Website,1105,3,2022
286,1,54,F,Widowed,Low,7231,2022-03-08,401.9,Furniture,2892.0,2022-10-16,Feedback,Resolved,2023-04-03,5,Website,1105,3,2022
286,1,54,F,Widowed,Low,2738,2022-12-07,110.29,Books,2434.0,2022-06-13,Feedback,Unresolved,2023-04-03,5,Website,1105,12,2022
286,1,54,F,Widowed,Low,2738,2022-12-07,110.29,Books,2892.0,2022-10-16,Feedback,Resolved,2023-04-03,5,Website,1105,12,2022
287,0,18,M,Widowed,Low,5278,2022-12-02,443.38,Books,5233.0,2022-12-04,Inquiry,Unresolved,2023-06-10,20,Website,1037,12,2022
287,0,18,M,Widowed,Low,5278,2022-12-02,443.38,Books,2311.0,2022-11-21,Inquiry,Resolved,2023-06-10,20,Website,1037,12,2022
287,0,18,M,Widowed,Low,6368,2022-12-14,171.69,Clothing,5233.0,2022-12-04,Inquiry,Unresolved,2023-06-10,20,Website,1037,12,2022
287,0,18,M,Widowed,Low,6368,2022-12-14,171.69,Clothing,2311.0,2022-11-21,Inquiry,Resolved,2023-06-10,20,Website,1037,12,2022
288,0,29,F,Widowed,High,9499,2022-02-22,304.15,Clothing,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,1118,2,2022
288,0,29,F,Widowed,High,9499,2022-02-22,304.15,Clothing,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,1118,2,2022
288,0,29,F,Widowed,High,5580,2022-05-04,272.38,Furniture,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,1118,5,2022
288,0,29,F,Widowed,High,5580,2022-05-04,272.38,Furniture,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,1118,5,2022
288,0,29,F,Widowed,High,8434,2022-05-25,310.36,Books,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,1118,5,2022
288,0,29,F,Widowed,High,8434,2022-05-25,310.36,Books,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,1118,5,2022
288,0,29,F,Widowed,High,1580,2022-06-27,134.68,Groceries,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,1118,6,2022
288,0,29,F,Widowed,High,1580,2022-06-27,134.68,Groceries,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,1118,6,2022
288,0,29,F,Widowed,High,5345,2022-08-19,145.77,Electronics,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,1118,8,2022
288,0,29,F,Widowed,High,5345,2022-08-19,145.77,Electronics,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,1118,8,2022
288,0,29,F,Widowed,High,9637,2022-11-01,144.79,Electronics,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,1118,11,2022
288,0,29,F,Widowed,High,9637,2022-11-01,144.79,Electronics,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,1118,11,2022
288,0,29,F,Widowed,High,7571,2022-11-24,491.52,Clothing,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,1118,11,2022
288,0,29,F,Widowed,High,7571,2022-11-24,491.52,Clothing,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,1118,11,2022
288,0,29,F,Widowed,High,9809,2022-11-28,414.2,Clothing,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,1118,11,2022
288,0,29,F,Widowed,High,9809,2022-11-28,414.2,Clothing,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,1118,11,2022
289,0,52,M,Married,High,8435,2022-06-08,30.48,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-11-14,24,Mobile App,880,6,2022
290,0,23,M,Widowed,High,5895,2022-12-25,403.33,Electronics,7709.0,2022-12-21,Inquiry,Unresolved,2023-09-15,9,Mobile App,940,12,2022
291,0,34,F,Divorced,High,3263,2022-05-15,153.67,Furniture,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,929,5,2022
291,0,34,F,Divorced,High,3263,2022-05-15,153.67,Furniture,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,929,5,2022
291,0,34,F,Divorced,High,4423,2022-06-18,448.61,Clothing,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,929,6,2022
291,0,34,F,Divorced,High,4423,2022-06-18,448.61,Clothing,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,929,6,2022
291,0,34,F,Divorced,High,6618,2022-06-20,254.65,Furniture,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,929,6,2022
291,0,34,F,Divorced,High,6618,2022-06-20,254.65,Furniture,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,929,6,2022
291,0,34,F,Divorced,High,2777,2022-06-29,158.31,Clothing,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,929,6,2022
291,0,34,F,Divorced,High,2777,2022-06-29,158.31,Clothing,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,929,6,2022
291,0,34,F,Divorced,High,7755,2022-09-15,288.47,Books,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,929,9,2022
291,0,34,F,Divorced,High,7755,2022-09-15,288.47,Books,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,929,9,2022
291,0,34,F,Divorced,High,1738,2022-10-16,269.03,Groceries,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,929,10,2022
291,0,34,F,Divorced,High,1738,2022-10-16,269.03,Groceries,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,929,10,2022
292,0,26,M,Single,Medium,3587,2022-02-02,469.78,Furniture,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,858,2,2022
292,0,26,M,Single,Medium,3587,2022-02-02,469.78,Furniture,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,858,2,2022
292,0,26,M,Single,Medium,5799,2022-02-18,464.98,Groceries,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,858,2,2022
